sentence	sentence_id	locale	reason
Spieltag in der Startaufstellung stand.	030f70cf56e6f0d878975a57e64c77693ce066547958bb6f72bebd738735d336	de	grammar-or-spelling
Minute für Yoann Court ins Spiel kam.	027bc017df3af1ed1f8baf4b2be4d3bb3b2108ea11dfe3fb3bc2e96e78eb70ac	de	grammar-or-spelling
Minute für Niels Hahn eingewechselt wurde.	02b10b0545b10ea57cfc68e8a19b5419b0be0862757ca03057066486177a0189	de	grammar-or-spelling
Band des "Allgemeinen Lexikons der Bildenden Künstler".	0343c1499f139d36a76d2a44a67420235df7990eb60715360485772fc0bacf4e	de	grammar-or-spelling
Preis erhielten die Brüder Wesnin.	037bc5cd987b1a7c0aa7a089f4728c90f7305d6c63d594bcd04bbfebe8445b13	de	grammar-or-spelling
Es handelte sich um einen kleiner Weiler bestehend aus Wassermühle samt Gehöft.	037e9db2e4c15459b82582127d372e072144fcd52d7eb4e02f72c9e9c4f66a0a	de	grammar-or-spelling
Ein alternativer Name ist magistrats debout.	0338c5530128821ff687b852a0f81b86747fe0c3c4e4038c6aa13859d2202b3b	de	difficult-pronounce
Er lehrte als außerplanmäßiger Professor an der Juristischen Fakultät des Universität Hannover.	03c73b0887cfd3ba7c9b74cff8d9b881293bb7455e54cd2cbabb1466c9cbb731	de	grammar-or-spelling
Heuite befinden sich seitlich des Altars eine einfache kleine Marienstatue und eine weitere Heiligenfigur.	00c3176d67f90f9450a9a5928e5d599ecca8a625242be48f01787ff1764ad602	de	grammar-or-spelling
Über dem Gipfel verläuft die Gemeindegrenzen zwischen Vals und Rheinwald.	042e66029a944536610e97aae8e2f4fa96bb81c2f6129216bb9e9fad2c23e764	de	grammar-or-spelling
Bei der Gründung wurde Salvatore Mangano aus Messina als Präsidenten gewählt.	04020f8fdb87cfbb892c48e5b693beb29826ed569ee34ae1fe89b994ce7d93fe	de	grammar-or-spelling
Die "eaux claires" sind somit die "reinen Wässer".	043cc97e8531c9293a71316ca8874e6b6a077fe273b41ecc3d2836e1dd852fa5	de	difficult-pronounce
Links dahinter befindet sich eine Kanzel mit Kanzelkorb auf einem breiten achteckigen steinernem Ständer.	0490e4f8266c38c7395292132227a51207daa77befa652398e99a70d252f2b94	de	grammar-or-spelling
Pascal Kunze wurde Elfter.	047cb12ea39fe6875b0799c37fb1aa3ce949be960c4def7de2ee4bad27465c35	de	grammar-or-spelling
Spieltag wurde die Saison abgebrochen.	04b27d137855c2a4282f061761a0c0d562391a57fa12c77a2d2c65b30ff6cff1	de	grammar-or-spelling
Minute für Jairo da Silva eingewechselt wurde.	049d9ac3c443bf4515cafecc698432dbb6b98fdfebfcf588555575c69ac22b84	de	grammar-or-spelling
Mal ausgetragen werden sollen.	04f9581b971b5f8f7164626e0a35e33b9006e0334d295b71d19f45bf4fcabd57	de	grammar-or-spelling
Armeekorps innerhalb der Limmatstellung.	045a434d50b596fab81d8ed8b88abbe19a4c33804854413d3388bf934d87187b	de	grammar-or-spelling
Er studierte an der Evangelische Hochschule Tabor und war mehrere Jahre Pastor.	04e32af0c1d963d8511a653c3953850de9143947a08ba9a9e5fa85b9675d9d98	de	grammar-or-spelling
Das ist Eisregen wie Ihr sie liebt.	04face93ed56d33de4ef83a524c9a1dff8f695fb35a57e2a1d2f768a7b2e0414	de	grammar-or-spelling
Der nächste Bahnhof befindet sich in Tarbesonders	04fc85544d06e91af3725dcd7797508c8aad5489411f271dbbcef0223c59e2a2	de	.
Die vierte Generation bestand aus den Brüdern Franz und Joseph jun.	046735a7a137b317b641d5eb9dc6644cd251c734716bf4cede2069961a66872e	de	grammar-or-spelling
Der beste Klubs sollte Turniersieger werden.	042338eb049f4c13a534ccd67e87aa9998db2a8937574b799496997848cbd23a	de	grammar-or-spelling
Tadeusz Reger wurde als Sohn des Architekten Karol und Emma geboren Koch geboren.	0501827b629a6faec66a3af265c884f7d6872fce064036230a00b37e0aae2010	de	grammar-or-spelling
Antonius des Einsiedlers und des Hl.	05c3bc9f1f2257b33c82ce5487292d5e12c5b3677fc0a2c8b9365084154eb1ce	de	Abkürzung
Sie hatten sieben Kinder	05e5bb397c983587b74b1230f326cf4005829810101bcef23f4625ed1881f8f3	de	grammar-or-spelling
Sie hatten sieben Kinder	05e5bb397c983587b74b1230f326cf4005829810101bcef23f4625ed1881f8f3	de	.
Heuite befinden sich seitlich des Altars eine einfache kleine Marienstatue und eine weitere Heiligenfigur.	00c3176d67f90f9450a9a5928e5d599ecca8a625242be48f01787ff1764ad602	de	grammar-or-spelling
Ihr (spirituelle Kraft) und ihr (Sakrales) wurde ihr von ihrem Vater vererbt.	05728e74cdf1b262a1bf9c7ef64bd18206b5d675f7a3e8139a940c7a3953e1bc	de	grammar-or-spelling
Diese hatte als Subunternehmen die Fa.	063ae7b3f9d28e30f5c057cedf84556bacdd8a789f537a3f8445f827b502f724	de	Abkürzung
August wurden der Kapitän und der Nautische Offizier des Schiffs festgenommen.	0581d6b3d4d214d9e4db0d67d6dc190d61416a1b0e31616395f21ecd5d096fbd	de	grammar-or-spelling
Ihr (spirituelle Kraft) und ihr (Sakrales) wurde ihr von ihrem Vater vererbt.	05728e74cdf1b262a1bf9c7ef64bd18206b5d675f7a3e8139a940c7a3953e1bc	de	difficult-pronounce
Ihr (spirituelle Kraft) und ihr (Sakrales) wurde ihr von ihrem Vater vererbt.	05728e74cdf1b262a1bf9c7ef64bd18206b5d675f7a3e8139a940c7a3953e1bc	de	grammar-or-spelling
Der Hochaltar trägt eine Figur hl.	0547d70239dce419db1e895a12531249fa33964936ac00c2c27d49602b72e894	de	Der Satz scheint in der Mitte abgeschnitten zu sein. hl. - heilig? wer?
Das ehemaligen Hochaltarbild hl.	06839091f4eb02421587b4554631d9cb07c2d7bc9414184afdbd5263e09bc439	de	Satz abgeschnitten?
Beide flossen in Hitlers Weisung Nr.	067ae9aa27b7cbdbc6355ebd85c39fe7d8c488b0efcb85e890879123b8011015	de	Satz abgeschnitten. Welche Nr.?
Nach der Reichsgründung wurde das hessische Armee in die preußische integriert.	05d0f0c70cdaf85e9267277e3bf911b4538a752bf68a569f3e1785443d5e1ab4	de	grammar-or-spelling
Erfolgreichste Künstler mit je zwei gewonnenen Preisen waren Arctic Monkeys und The Killers.	05ee57ed18680a620437d0009c4ee2efde9c213eb1f26e49557fc4ce0145e629	de	Der Satz scheint unvollstaendig zu sein. Etwas fehlt am Anfang?
Minute sein erstes Tor in der Super League.	0522197638f930bf9cac829311343a981313ff1319417c484e3c27055de7490b	de	Unvollstaendig. Es scheint etwas vor dem Satz zu fehlen.
Es geht zurück auf einen dem Hl.	0693e763aa68f5e366ebd6f292f89f3460b092f52b3388b0fca080f3d302b034	de	Abkürzung
Als Virtual Reality soll diese multimediale Präsentation besonders junge Menschen erreichen.	068462f07e39b13fe821a5045f1a67c44f0e58354c51fe318677340ce283d39b	de	Unvollstaendig?!
Die drei Gebäudeteile fungieren miteinander als ein architektonisches Ganzes.	069bb8d313bb15cbcc43311988d205626f8673087b307e85d4b3c0c2426b09a0	de	Es scheint etwas wie "n. Spieltag" davor zu fehlen
Das Altarblatt zeigt die Glorie des Hl.	053a31c6cc5b9bf58b8bd684fdf1899c38488ac9c03b6a3b6a5a331f8b13d446	de	Unvollstaendig? Hl. wer?
Austragung des Sudirman Cups.	0568ba82643cee3f3ed11df591373a9a9f52cce59de6fdb67a5f6ec3b6665a28	de	Unvollstaendig?
Fliegergruppe der japanischen Marine von Balikpapan aus ihre geplanten Einsätze fliegen.	06b56502232f9d44824c48065cde9383e6cd927b8ed488ebe3cbb9e51a256a4e	de	Unvollstaendig? Welche Fliegergruppe?
Spielminute verletzungsbedingt ausgewechselt werden musste.	051baeb0b8bd815c50a2c57be11fb1b2b134d4a7f5c569b13b333c5a8c8b4aaa	de	Unvollstaendig? Welche Spielminute?
Spielminute verletzungsbedingt ausgewechselt werden musste.	051baeb0b8bd815c50a2c57be11fb1b2b134d4a7f5c569b13b333c5a8c8b4aaa	de	grammar-or-spelling
Der Hochaltar trägt eine Figur hl.	0547d70239dce419db1e895a12531249fa33964936ac00c2c27d49602b72e894	de	grammar-or-spelling
Beide flossen in Hitlers Weisung Nr.	067ae9aa27b7cbdbc6355ebd85c39fe7d8c488b0efcb85e890879123b8011015	de	Abkürzung
Der Hochaltar trägt eine Figur hl.	0547d70239dce419db1e895a12531249fa33964936ac00c2c27d49602b72e894	de	Abkürzung
Minute für den Mittelfeldspieler Ludwig Blank eingewechselt wurde.	059ef9093f9da6ac0ae18c9b8180028c40a9388ea4ada7d5f58ad7acf7eadbc2	de	Unvollstaendig?!
Antonius des Einsiedlers und des Hl.	05c3bc9f1f2257b33c82ce5487292d5e12c5b3677fc0a2c8b9365084154eb1ce	de	Hl.? Heiliger? Heiliger Wer?
Division in Nürnberg.	05d96fe1b7380903d4abc569c2b47ca385c7e764b74ea81a0971257c8b2ae3c9	de	Unvollstaendiger satz
But Balls!	06caad08eb10ffe4f07e62cb45a6a4e55d1c5045f388149a704d0dbcafdc8110	de	different-language
Nachdem dem Abschluss der High School zog sie nach Vancouver.	06d9a720d26d9c4ab58d3e32836a4533d5a7a09d9b484f64a08c078dd6b9e39b	de	grammar-or-spelling
Lokomotive Nr.	0703ded7ced7e12c91dc6e583ffb358b40084c85cafd7c4c1f81d8847ac9a94e	de	grammar-or-spelling
Tadeusz Reger wurde als Sohn des Architekten Karol und Emma geboren Koch geboren.	0501827b629a6faec66a3af265c884f7d6872fce064036230a00b37e0aae2010	de	grammar-or-spelling
Der Turm befindet sich an der ul.	07441eaf80757f14116b22aa68b89d33760492328c8223d7ded9989e0c8956a4	de	Abkürzung
Das Altarblatt zeigt die Glorie des Hl.	053a31c6cc5b9bf58b8bd684fdf1899c38488ac9c03b6a3b6a5a331f8b13d446	de	Abkürzung
But Balls!	06caad08eb10ffe4f07e62cb45a6a4e55d1c5045f388149a704d0dbcafdc8110	de	different-language
Dienstjubiläum wurde er damit dienstältester Bürgermeister im Ortenaukreis.	07cadaa170528a0373da3f556edd218a60db9a866ea9239824ccdbb3f22160f9	de	grammar-or-spelling
Regiments der New York National Guard.	072ccc8f8f80eb4aac20a069e69039d258f9669f2e3788920c5be99cd43e5696	de	grammar-or-spelling
Texte von Liedern von Otto Reutter sind enthalten in	07df47593b3734b0178949e0e5c434f5203866b174935ba943ad33e87fa972b1	de	grammar-or-spelling
Jede Nation darf maximal drei Athleten pro Geschlecht in jeder Disziplinen melden.	08199d5a116846b17d7d04f4eef7faa91a2306bc7a1e98ae71e9f2e90baa7eaa	de	grammar-or-spelling
Kreisdeputierten gewählt.	08014a73b7093c0e17fb76ebede29ee04273652546c223d91214516b2abab2db	de	grammar-or-spelling
Dienstjubiläum wurde er damit dienstältester Bürgermeister im Ortenaukreis.	07cadaa170528a0373da3f556edd218a60db9a866ea9239824ccdbb3f22160f9	de	grammar-or-spelling
Der Turm befindet sich an der ul.	07441eaf80757f14116b22aa68b89d33760492328c8223d7ded9989e0c8956a4	de	grammar-or-spelling
Mit Dir oder mit uns?	081c3483c052e003bb5dc2101b051a857e59ed06a9391d3ca53e034643aa5047	de	grammar-or-spelling
Das ist Record.	07a2edbc340c7b555d984aede6719753b8519c7722c2d5c36ae2ce474f3654a7	de	grammar-or-spelling
Das städtische Immobilienunternehmen Spatium würde drei Mio.	082e5249e010593d1c71410be58cb299701af2a9d9d8e1cc99f94771393dfae3	de	grammar-or-spelling
Daneben auch teilweise naturnahe Mischwälder und wärmeliebende Gebüsche.	079cd5ddb8fa1d26460a0058eb44892f3357b22e6f4f784b7162106902cc3287	de	grammar-or-spelling
Augustinus von Hippo als auch dem hl.	07aa5b3312e9f495c7f25e0cabca39589e98c47728600c9785f9cecc3954d667	de	grammar-or-spelling
Spielminute für Kebba Ceesay eingewechselt wurde.	062c18a7caab3b4f0e79077640e36313f0d0620e4f77dc50d67cefec32503b4d	de	grammar-or-spelling
Der Rest der Besetzung würden allenfalls als Stichwortgeber dienen.	0810cfb27b6532fc0bc71d8b1050e6955dee1d4f61adfa336676ee6df3390388	de	grammar-or-spelling
Außerdem stehen die ehem.	076d885ad901be46946ad6f5a5d7f2e613c1dab2d0cd1440da60074c29ce781c	de	grammar-or-spelling
Augustinus von Hippo als auch dem hl.	07aa5b3312e9f495c7f25e0cabca39589e98c47728600c9785f9cecc3954d667	de	Abkürzung
Auch wird die Sexualpraktik des Rollenspiels am Beispiel eines Ehepaar thematisiert.	08ae233ffff9f49a2a7b32942c3757fa0cb6ec68b36d540d5c2cad492d11fbb3	de	grammar-or-spelling
Nach Abschluss der Ausbildung ging er auf Verfügung des Königlichen Ministerium nach Schmiedeberg.	0793b3f19aaa4a0d53ca74bf88f0fcbcf4d06562db4350b059a5168b58bdcec0	de	grammar-or-spelling
Anschließend war er Rechtsanwalt in Kassel.	08c28783c4ab126e4a60a04fbd3129a2634653ca51e1d8885b2c2f0adeb315ff	de	grammar-or-spelling
Brand und seiner Gattin kümmert.	081500267de15da9ca9bf460990d7c5476dbf50b3a5e5260b0887ac605469569	de	grammar-or-spelling
Die protestantisch Einwohner mussten den katholischen Glauben annehmen oder das Land verlassen.	07fa2f2851a477727645d8204f7aa28472680ff8d18a5bb3af89c9f75baa9147	de	grammar-or-spelling
Die Siedlung liegt auf einer Höhe von etwa in einem landwirtschaftlich intensiv genutzten Gebiet.	084c29593227e0c2c15d8b7cc302b9ab97d3219393adb2da4c209b556c4366e3	de	grammar-or-spelling
Minute für den Mittelfeldspieler Ludwig Blank eingewechselt wurde.	059ef9093f9da6ac0ae18c9b8180028c40a9388ea4ada7d5f58ad7acf7eadbc2	de	grammar-or-spelling
Jahrestags der Unabhängigkeit Sambias in der Öffentlichkeit auf.	0683a3b34749e08e99ccbe1d631a758fe34142a7b0da493bf768fe3e455ffc15	de	grammar-or-spelling
Der Gerichtsbezirk das Amtsgerichts Vlotho gehört heute zum Amtsgericht Bad Oeynhausen.	077b6476c92c72c91c6b6d3313502350e8924e5a77a408059080d0d6340f5fcc	de	grammar-or-spelling
Am dritten Tag wurde die die Strecke des Vortags in umgekehrter Richtung gefahren.	0801327f2036e70932223219f3d2f801fab0ea48947d01f4228b4d3a52800763	de	grammar-or-spelling
Die heutigen Tempelbauten sind allerdings neuere Datums.	08be855e5ca5ed850b2f39d1dab8812915241cb449f9e0725f86a7730a210289	de	grammar-or-spelling
Den Vereinen wurde mit dem Alliierten Kontrollratsgesetz Nr.	087d43547922ef4c59007ef1ef7df331ed4b2f41c7ff5af71f82f4b61753cb45	de	Abkürzung
Bauleiter war Ing.	08f5f59238526f9de8584c5cb0235c1cc992583235de0f9254e2c00b9b8fd16a	de	grammar-or-spelling
Angegeben sind einige Nutzer und Bewohner	08d546ef5ff7ad836188a35c03f35bea17f073e9b4b2e358f1ed07d7976646e8	de	grammar-or-spelling
Der Turm befindet sich an der ul.	07441eaf80757f14116b22aa68b89d33760492328c8223d7ded9989e0c8956a4	de	Abkürzung
In alle Spielen blieb er ohne Torerfolg.	07f0a16e678180c82c6e1ac1f85fd9c37f090dbcab053a4634ec33cff6c993f7	de	grammar-or-spelling
Auch bei der Wahl vier Jahre später konnte Beckh sind durchsetzen.	091b0ac7ee87e7023ec1055ad9f3691852dc7858d877f8904edf66211c82fa6e	de	grammar-or-spelling
Die heutigen Tempelbauten sind allerdings neuere Datums.	08be855e5ca5ed850b2f39d1dab8812915241cb449f9e0725f86a7730a210289	de	grammar-or-spelling
Die protestantisch Einwohner mussten den katholischen Glauben annehmen oder das Land verlassen.	07fa2f2851a477727645d8204f7aa28472680ff8d18a5bb3af89c9f75baa9147	de	grammar-or-spelling
Der Turm befindet sich an der ul.	07441eaf80757f14116b22aa68b89d33760492328c8223d7ded9989e0c8956a4	de	grammar-or-spelling
Sonstige Mandate	08882a3f7eaae4315eadf2ce46b34cf805e9d46b08320a506f4cc208a4bc1608	de	grammar-or-spelling
Sonstige Mandate	08882a3f7eaae4315eadf2ce46b34cf805e9d46b08320a506f4cc208a4bc1608	de	.
Den Vereinen wurde mit dem Alliierten Kontrollratsgesetz Nr.	087d43547922ef4c59007ef1ef7df331ed4b2f41c7ff5af71f82f4b61753cb45	de	grammar-or-spelling
Schachtar Donezk	0931e532d47c80ea946dbcfb14ab2e63525768d99b8dc3c152120196a0873d5a	de	grammar-or-spelling
Schachtar Donezk	0931e532d47c80ea946dbcfb14ab2e63525768d99b8dc3c152120196a0873d5a	de	.
Unter dem Dach der eaf ist das "Forum Familienbildung" mit einer Servicestelle tätig.	0878a0d383a4f8025342b39b8d0b2be4405c13e1be45c81f8480d6b1add7a437	de	grammar-or-spelling
Tatsächlich sieht er im Spiegel den Geist seines Vater.	08f9e76c2fb6f6548ec492c996fd0b23230ed6d8de6bcaf28fe5442acef2d409	de	grammar-or-spelling
Nach Abschluss der Ausbildung ging er auf Verfügung des Königlichen Ministerium nach Schmiedeberg.	0793b3f19aaa4a0d53ca74bf88f0fcbcf4d06562db4350b059a5168b58bdcec0	de	grammar-or-spelling
Sein Hauptgrund war die Inkompatibilität zwischen diverse Lizenzen sowie das Einhalten dieser.	0931e38c5f1fdae19266bf372edc254adfec12474e6dc1ae56b25ae7e36faf8a	de	grammar-or-spelling
Neben dem Studium war als Blumenmaler in der Königlichen Porzellanmanufaktur Kopenhagen tätig.	07422a5feed370368a50f89b77cc6298b91803d86fe9c7b249489902cae42732	de	grammar-or-spelling
In der Gemeinde stationierten auch österreichischen Soldaten der Festung Krakau.	097bc2fd1ea9cb757d570a438ea642ac3ec0638063dad0f1d101448a17be1e4d	de	grammar-or-spelling
Die protestantisch Einwohner mussten den katholischen Glauben annehmen oder das Land verlassen.	07fa2f2851a477727645d8204f7aa28472680ff8d18a5bb3af89c9f75baa9147	de	grammar-or-spelling
Der Ruf des Männchens wird als dem des Europ.	09afefe66cf06666a6ad571050a730244121f3be1121f7bfa88e5da6b6a92976	de	grammar-or-spelling
August waren Haushälterin Eunice Murray und die Publizistin Patricia Newcomb vor Ort.	094482aca2090e70eafcb2b55ee74067dc2db16f17dd4104af5df1c4337dc346	de	grammar-or-spelling
Shan United	09ada151e3c8ca0964a7323bd866c99c1ef616ef36a3d39cf4275b8337953911	de	different-language
Shan United	09ada151e3c8ca0964a7323bd866c99c1ef616ef36a3d39cf4275b8337953911	de	grammar-or-spelling
Unter anderem erhielt sie insgesamt vier Campaign Stars.	0884c2f328bbdddc219348033f7cb85107808259582dfc97d43b1d85e85a8339	de	difficult-pronounce
Hjetland nimmt in verschiedenen skandinavischen Sprachen auf.	09af3b0559d83be2065497526e47336bc20aa9a4300cdbc1c3757f05c09b1744	de	difficult-pronounce
Als Karosseriebauform ist ein Tonneau bekannt.	097c455e65dc487a973755480ebb0aa855e397d0d248bbf7ec2c9a34d4565592	de	difficult-pronounce
Die höchste Erhebung ist der "Langenberg" mit einer Höhe von im Nordwesten des Einzugsgebiets.	098da3871bdcefafcf26f84b64436c1e803dbdce60cb5c59c929cd2e02592e5b	de	grammar-or-spelling
Tatsächlich sieht er im Spiegel den Geist seines Vater.	08f9e76c2fb6f6548ec492c996fd0b23230ed6d8de6bcaf28fe5442acef2d409	de	grammar-or-spelling
Aus dieser Ehe gingen eine Tochter hervor.	09c91ec25541021cdb3d5a71596104fd8961dd9edaafceb6cfa8896c9dff5858	de	grammar-or-spelling
Die Art gilt als potentiell gefährdet ("Near Threatened") aufgrund von Habitatverlust.	09d49168def2334ac072c4744de20d08b3299efbfe1cc54f766dba8d458314a4	de	grammar-or-spelling
An Aufbauten sind nur viersitzige Torpedo überliefert.	095b65df9102a30d533e34344b8bc776d4f0c4da1ed41342cfcece0272d04edb	de	grammar-or-spelling
So entstanden mehrere Plastiken mit Menschen (Siegel) und Tieren (Wossidlo).	08e38cc608668bbfcc74d2dafe6b58b3cc8735477efa3c563ea81a06a7b4544a	de	grammar-or-spelling
Sie nutzt auch einen westlichen Vornamen und den Familienname ihres Mannes ("Susie Chen").	07c47f83a20c1098334116a56a163410bce5c98a125ed810780c6642cff6c286	de	grammar-or-spelling
Es grenzt	09d2982dbfff83ae1b72a8c4037f3c40f359e775c1535422967f6aaf221aa12e	de	grammar-or-spelling
Aileu Vila liegt im Norden der Aldeia Malere (Suco Seloi Malere).	08a4862f8dd314f6bece5c724250a37403fe61eb5b2f8a506b234a06b5a9a9da	de	grammar-or-spelling
August desselben Jahres die Filmzensur und wurde wenig später uraufgeführt.	09995827fb7ae883c92711c8a61a5551498b14135d6736a91cae55bf1b3d3677	de	grammar-or-spelling
Tatsächlich sieht er im Spiegel den Geist seines Vater.	08f9e76c2fb6f6548ec492c996fd0b23230ed6d8de6bcaf28fe5442acef2d409	de	grammar-or-spelling
August wieder auf den Goetheplatz versetzt.	0a14dfa370e761817fc99abffd639ff3fca4d2ec2cede83f6f1f113c6740fa19	de	grammar-or-spelling
Der Ruf des Männchens wird als dem des Europ.	09afefe66cf06666a6ad571050a730244121f3be1121f7bfa88e5da6b6a92976	de	grammar-or-spelling
Die Art gilt als nicht gefährdet (least concern).	099e3368989df9936e582902030634d9e1c7074d96b4e6f58793ff94760e6d59	de	grammar-or-spelling
Lebensjahr Fußball und wirkte bereits früh bei Schulaufführungen mit.	09ef8ab04cbee398c70413e6d930629eb6725d6075cf57dd41167b6380b6e68e	de	grammar-or-spelling
Geburtstag mit einem Google Doodle.	09af1cffbfe99d337d4f0f4f46e196d7e3e4541adbe430fde38e47cf34ee3bb2	de	grammar-or-spelling
Es grenzt	09d2982dbfff83ae1b72a8c4037f3c40f359e775c1535422967f6aaf221aa12e	de	grammar-or-spelling
Pick ausgewählt.	099e183eab037a474acb8af6d5741af09a1da10d76344a36cd1ea97f5e0d4c30	de	grammar-or-spelling
Zudem schrieb sie für die "Rzeczpospolita".	0a237705f2f711e00a12a66fdf62be07d82370be8bcbbc42d6b4d52d7d43cd3f	de	difficult-pronounce
Besitz im Brie übertragen wurde.	09e46482c70c50787ba86eb44be12182ecba979b2e242b4a33c4474b6c5e3dba	de	grammar-or-spelling
Die Kreisstadt Rawicz "(Rawitsch)" ist fünf Kilometer entfernt.	0a0a678f554543c246f0220d20d0a1038cd11e5ab0c99f13b050448228f6b1bc	de	grammar-or-spelling
Never think otherwise.	0a30498036ab9d987a1e83599cd56db5fe53d0d0a2e717c8c1fbc0698da5ea58	de	different-language
Wahlbezirk im Repräsentantenhaus von Oregon.	092728095234505be9189ff6ba393c6f03fdcb1e65d56bb273fdacb3dd5730a0	de	grammar-or-spelling
Bei den Fugen op.	0a06fa91505bb8bf2f8e31983a1534ec6c9fb37bfece02e2f8c32efb23f0899d	de	grammar-or-spelling
Stets oblag die Ausstattung Gisbert Jäkel und Susanne Raschig (Kostüme).	0a2f79dc8b2c96abe5f43cdaec8002167d0d72490c8677ee5000065f3ac0a35c	de	grammar-or-spelling
Morosow und Schtschukin verließen Russland.	09a3d7838a7631ec5e55458fb6209dca366134954a72a2b63d9680b931489e38	de	difficult-pronounce
Danach wurden die Keller beräumt und instand gesetzt.	0a2e097e7b15c2992f4819a2c85ddcb441f0f56c3fa80b55dd35ba9da14ebc7b	de	grammar-or-spelling
Sie wurde von Srinivasa Ramanujan aufgestellt.	08f61127262a9c33ac416a8da53f443b9dbd26095ca3b4997d155f927ff2d5e0	de	difficult-pronounce
Die höchste Erhebung ist der "Langenberg" mit einer Höhe von im Nordwesten des Einzugsgebiets.	098da3871bdcefafcf26f84b64436c1e803dbdce60cb5c59c929cd2e02592e5b	de	grammar-or-spelling
